sample_id,filename,ground_truth,method,prediction,exact_match,hierarchical_similarity,tree_distance,common_ancestor,confidence,reasoning_summary
57,youtube/dmTY89DBhAg_frame_41032_0.jpg,vitiligo,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
58,note/疑难皮肤病彩色图谱OCR_00257_14590_0.png,vitiligo,dermatology_agent,Neurofibromatosis,0,0.0,4,root,0.5,nan
59,pubmed/9f_db_PMC6927254_CCID-12-911-g0002_1.jpg,vitiligo,dermatology_agent,"lichen sclerosis et atrophicus, Lichen sclerosus et atrophicus",0,0.0,5,root,0.5,nan
60,public/sebaceous-hyperplasia-71.jpg,seborrheic keratoses,dermatology_agent,Basal cell carcinoma,0,0.5,3,non-melanocytic,0.5,nan
61,public/seborrheic-keratosis-irritated-33.jpg,seborrheic keratoses,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
62,public/porokeratosis-31.jpg,seborrheic keratoses,dermatology_agent,Acute vesicular dermatitis,0,0.0,8,root,0.5,nan
63,public/dermatofibroma-123.jpg,seborrheic keratoses,dermatology_agent,Dermatofibroma,0,0.5,3,non-melanocytic,0.5,nan
64,public/epidermal-cyst-108.jpg,seborrheic keratoses,dermatology_agent,Compound nevus,0,0.2857,5,malignant,0.5,nan
65,public/Lichen-Sclerosus-Penis-4.jpg,"lichen planus, psoriasis",dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
66,public/Psoriasis-Chronic-Plaque-170.jpg,"lichen planus, psoriasis",dermatology_agent,Psoriasis,0,0.0,-1,,0.5,nan
67,public/Lichen-Sclerosis-Vulva-22.jpg,"lichen planus, psoriasis",dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
68,public/Psoriasis-Guttate-75.jpg,"lichen planus, psoriasis",dermatology_agent,Viral exanthem,0,0.0,-1,,0.5,nan
69,public/psoriasis-scalp-78.jpg,"lichen planus, psoriasis",dermatology_agent,"Chronic dermatitis, NOS",0,0.0,-1,,0.5,nan
70,IIYI/22269_2.png,herpes zoster,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
71,IIYI/24063_2.png,herpes zoster,dermatology_agent,Acute vesicular dermatitis,0,0.1667,5,inflammatory,0.5,nan
72,IIYI/830_3.png,herpes zoster,dermatology_agent,Varicella,0,0.6,2,viral,0.5,nan
73,IIYI/25663_2.png,herpes zoster,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
74,public/3730702458099585701.png,herpes zoster,dermatology_agent,Psoriasis,0,0.1667,5,inflammatory,0.5,nan
75,edu/(Eğitim Tanrısı) George Laskaris - Color Atlas of Oral Diseases- Diagnosis and Treatment-Thieme (2017)_00221_00884.png,ulcer,dermatology_agent,Behcets disease,0,0.0,6,root,0.5,nan
76,pubmed/a5_e7_PMC5004559_CCD-7-401-g002_1.jpg,ulcer,dermatology_agent,Local infection of wound,0,0.2,4,reaction patterns and descriptive terms,0.5,nan
77,pubmed/13_ca_PMC6106674_abd-93-05-0726-g01_3.jpg,ulcer,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
78,pubmed/e3_11_PMC4147289_GRP2014_934159.003.png,ulcer,dermatology_agent,Contact purpura,0,0.2,4,reaction patterns and descriptive terms,0.5,nan
79,youtube/UsoXCLoC0bQ_frame_23401_2.jpg,ulcer,dermatology_agent,Foreign body reaction of the skin,0,0.0,5,root,0.5,nan
80,youtube/IXZC_NOKpq0_frame_38432_0.jpg,contact dermatitis,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
81,youtube/XYW6aQervTY_frame_50_0_0.jpg,contact dermatitis,dermatology_agent,Actinic solar damage(pigmentation),0,0.0,6,root,0.5,nan
82,youtube/y1SpcTyifcU_frame_64505_0.jpg,contact dermatitis,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
83,youtube/CKj3GPY9dvc_frame_480_0_0.jpg,contact dermatitis,dermatology_agent,Candidiasis,0,0.1429,6,inflammatory,0.5,nan
84,youtube/WSjmXzl22Pk_frame_8766_0_0.jpg,contact dermatitis,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
85,public/tinea-incognito-51.jpg,"candidiasis, tinea",dermatology_agent,Tinea corporis,0,0.0,-1,,0.5,nan
86,public/tinea-versicolor-162.jpg,"candidiasis, tinea",dermatology_agent,"Melasma, Lentigo",0,0.0,-1,,0.5,nan
87,public/tinea-foot-webs-11.jpg,"candidiasis, tinea",dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
88,public/tinea-groin-120.jpg,"candidiasis, tinea",dermatology_agent,Tinea cruris,0,0.0,-1,,0.5,nan
89,public/tinea-foot-dorsum-4.jpg,"candidiasis, tinea",dermatology_agent,Acute vesicular dermatitis,0,0.0,-1,,0.5,nan
90,youtube/iZrp1daJWk0_frame_15452_0.jpg,tinea,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
91,edu/Illustrated-Manual-of-Pediatric-Dermatology-Diagno...-批量 OCR_00166_10141.png,tinea,dermatology_agent,Tinea capitis,0,0.6,2,fungal,0.5,nan
92,youtube/1rQ9PmDOrSs_frame_11842_2.jpg,tinea,dermatology_agent,Tinea corporis,0,0.6,2,fungal,0.5,nan
93,youtube/609D9bQFAtc_frame_56165_0.jpg,tinea,dermatology_agent,"Lichen simplex chronicus, ",0,0.1429,6,inflammatory,0.5,nan
94,public/-5081790413284637815.png,tinea,dermatology_agent,Acute vesicular dermatitis,0,0.1667,5,inflammatory,0.5,nan
95,youtube/zzxJOYcnQ6g_frame_1727_0.jpg,scabies,dermatology_agent,Acute vesicular dermatitis,0,0.1667,5,inflammatory,0.5,nan
96,youtube/EU7EEKXaFcg_frame_42145_0.jpg,scabies,dermatology_agent,Acute vesicular dermatitis,0,0.1667,5,inflammatory,0.5,nan
97,youtube/zHIWVerNenY_frame_735_0_0.jpg,scabies,dermatology_agent,Psoriasis,0,0.1667,5,inflammatory,0.5,nan
98,youtube/QjNDAQVm9Ys_frame_9240_0_0.jpg,scabies,dermatology_agent,Acute vesicular dermatitis,0,0.1667,5,inflammatory,0.5,nan
99,IIYI/10883_2.png,scabies,dermatology_agent,no definitive diagnosis,0,0.0,-1,,0.5,nan
0,pubmed/fa_03_PMC6872615_JVIM-33-2770-g004_5.jpg,no definitive diagnosis,react_agent,no definitive diagnosis,1,1.0,0,no definitive diagnosis,0.5,Step 1: 
1,youtube/IXZC_NOKpq0_frame_20623_0_0.jpg,no definitive diagnosis,react_agent,no definitive diagnosis,1,1.0,0,no definitive diagnosis,0.5,Step 1: 
2,pubmed/5e_ea_PMC7007033_abd-94-04-0491-g03_1.jpg,no definitive diagnosis,react_agent,no definitive diagnosis,1,1.0,0,no definitive diagnosis,0.0,"Step 1: The image shows a fingernail. I need to analyze morphological features, color changes, or any abnormalities present on the nail."
3,pubmed/42_f3_PMC8202470_IDOJ_12_454_g001_0.png,no definitive diagnosis,react_agent,no definitive diagnosis,1,1.0,0,no definitive diagnosis,0.5,"Step 1: The image shows erythematous patches on the facial skin. I need to observe specific features such as morphology, distribution, and surface characteristics to guide the next steps. | Step 2: Th"
4,youtube/0JGlIffYRuM_frame_4049_0.jpg,no definitive diagnosis,react_agent,no definitive diagnosis,1,1.0,0,no definitive diagnosis,0.5,"Step 1: I need to observe the image to extract clinical features such as morphology, color, distribution, surface features, and body location. | Step 2: The image shows a nodule on the face with pink/"
5,youtube/TyY1qef8dIM_frame_562_0.jpg,allergic contact dermatitis,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: Begin by observing the image to identify key clinical features such as morphology, color, distribution, and other characteristics. | Step 2: The image shows vesicles, erosions, and red patches"
6,youtube/y06F3fLlDzM_frame_2891_0_0.jpg,allergic contact dermatitis,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: The image shows multiple small, rough, slightly erythematous papules distributed on the upper arm. The distribution and appearance suggest a potential diagnosis. I will now explore the disease"
7,youtube/TL_AhJVL7Xg_frame_3317_1.jpg,allergic contact dermatitis,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image closely to identify key clinical features such as morphology, color, distribution, surface features, and the exact body location. | Step 2: "
8,youtube/TlLO0Ujv_wg_frame_29136_0_0.jpg,allergic contact dermatitis,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,Step 1: 
9,youtube/RBEULrR75Ic_frame_51337_1.jpg,allergic contact dermatitis,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: The image shows a red, possibly inflamed area covering the side of the face and neck. There may be swelling or erythema. I need to explore the possible conditions related to these observations"
10,youtube/ES7RUPzSx3U_frame_1830_0_0.jpg,"irritated seborrheic keratosis (from ""sk/isk"")",react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I will start by observing the image to gather clinical features such as morphology, color, distribution, surface features, and body location. | Step 2: Based on the observations of brown verru"
11,youtube/KC3Yyxprz20_frame_10935_0_0.jpg,"irritated seborrheic keratosis (from ""sk/isk"")",react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: The image shows a skin condition with visible blood vessels. I will observe the image to gather detailed clinical features such as the morphology, color, and distribution of the lesions. | Ste"
12,youtube/s0YmSISoUug_frame_3817_0_0.jpg,"irritated seborrheic keratosis (from ""sk/isk"")",react_agent,no definitive diagnosis,0,0.0,-1,,0.5,Step 1: I need to observe the image to gather clinical features for analysis. | Step 2: 
13,youtube/v3Hn2eplsiw_frame_67623_0_0.jpg,"irritated seborrheic keratosis (from ""sk/isk"")",react_agent,no definitive diagnosis,0,0.0,-1,,0.5,Step 1: 
14,note/Sewon-Kang-Fitzpatrick’s-Dermatology[2-Volume Set]-McGraw-Hil-Education(2019)-part8_00290_03575_0.png,"irritated seborrheic keratosis (from ""sk/isk"")",react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I will start by observing the image to gather clinical features of the skin lesion. | Step 2: The observation notes an ulcerated red lesion with irregular borders on the forehead, consistent w"
15,IIYI/66_1.png,psoriasis,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to analyze the image to extract clinical features such as morphology, color, distribution, and surface features of the skin lesions. | Step 2: I should explore the disease ontology tree"
16,youtube/o1YUsJxsHdU_frame_138268_1.jpg,psoriasis,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I will examine the image to identify clinical features such as morphology, color, distribution, and other characteristics. | Step 2: Based on the image, the key features are papules, macules, "
17,youtube/7yKeNoCB8_E_frame_33920_1.jpg,psoriasis,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: First, I need to observe the image to gather detailed clinical features. | Step 2: I need to observe the image to identify any visible clinical features for analysis. | Step 3: The image shows"
18,youtube/iIhr9-LwS5Q_frame_11211_9.jpg,psoriasis,react_agent,no definitive diagnosis,0,0.0,-1,,0.0,"Step 1: First, I need to observe the image to gather clinical features such as morphology, color, distribution, surface features, and body location. | Step 2: The image lacks clear identifiable lesion"
19,youtube/Xl3sMLqhK30_frame_29964_5.jpg,psoriasis,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I will start by observing the image to identify the clinical features, including morphology, color, distribution, surface features, and body location. | Step 2: Based on the observed features "
20,public/5453977556464879778.png,eczema,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I will start by observing the image to gather clinical features such as morphology, color, distribution, surface features, and body location. | Step 2: I will observe the image to gather clini"
21,youtube/Z3Oa5mxfCOw_frame_15078_0_0.jpg,eczema,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,Step 1: 
22,IIYI/1587_2.png,eczema,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: Begin by observing the image to gather clinical features such as morphology, color, and distribution of skin findings. | Step 2: The observations describe plaques that are red and brown in col"
23,public/stasis-dermatitis-20.jpg,eczema,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I'll start by observing the image to identify clinical features, including morphology, color, and distribution. | Step 2: The image shows localized red and brown patches and plaques with erosi"
24,youtube/uzcGVrNYLaI_frame_343_0_0.jpg,eczema,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: The image shows a red, scaly plaque on the elbow, which appears to be characteristic. I will analyze the clinical features more closely. | Step 2: "
25,public/ISIC_1842966.JPG,basal cell carcinoma,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image carefully to identify any clinical features such as morphology, color, distribution, surface features, and body location. | Step 2: Based on the observed features—p"
26,public/ISIC_0022074.JPG,basal cell carcinoma,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image to gather detailed clinical features such as morphology, color, distribution, and surface features. | Step 2: Based on the observation, this appears to be a localiz"
27,youtube/ibybqKzOz54_frame_5920_1.jpg,basal cell carcinoma,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,Step 1: 
28,public/ISIC_0022408.JPG,basal cell carcinoma,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I will start by observing the image to gather clinical features such as morphology, color, distribution, surface features, and body location. | Step 2: "
29,youtube/jt3qSMam07o_frame_4640_1.jpg,basal cell carcinoma,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: First, I will observe the image to identify key clinical features such as morphology, color, and surface characteristics. | Step 2: The image shows a pink, smooth, well-defined nodule approxim"
30,youtube/ZkntcZt0aho_frame_58923_1.jpg,proliferations,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image to identify clinical features such as morphology, color, distribution, surface features, and body location. | Step 2: The lesion is a large, red, smooth-surfaced pl"
31,youtube/ue12XjkOV_E_frame_48562_0_0.jpg,proliferations,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: The image shows a skin area with observable features. I need to identify and describe the clinical features such as morphology, color, distribution, and surface characteristics. | Step 2: The "
32,youtube/BZ21v4OaWpM_frame_21990_2.jpg,proliferations,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image to gather clinical features, including morphology, color, distribution, and surface features. | Step 2: I need to explore the disease ontology tree to identify poss"
33,youtube/4DN_SfwZZXU_frame_19788_0_0.jpg,proliferations,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,Step 1: 
34,youtube/oa3o-pGMz-U_frame_0_0.jpg,proliferations,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image to identify clinical features such as morphology, color, distribution, surface characteristics, and body location. | Step 2: Based on the image, I observe red and p"
35,"edu/Argenziano, Giuseppe- Giacomel, Jason- Zalaudek, Iris - Dermatoscopy of Non-Pigmented Skin Tumors - Pink - Think - Blink.-CRC Press (2015)_00030_07186_1.jpg",squamous cell carcinoma,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: First, I will observe the image to identify clinical features such as morphology, color, distribution, and surface characteristics that might help in diagnosis. | Step 2: "
36,youtube/1O4E-aTIIiY_frame_8598_0.jpg,squamous cell carcinoma,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image to gather clinical features such as morphology, color, distribution, surface features, and body location. | Step 2: Based on the observed features (erosions, ulcers"
37,youtube/ydZgOLJuf6U_frame_43277_1.jpg,squamous cell carcinoma,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: First, I will observe the image to extract clinical features such as morphology, color, distribution, and specific characteristics of the skin lesion. | Step 2: The lesion observed is a red an"
38,youtube/EScWfQK7pvA_frame_36436_0.jpg,squamous cell carcinoma,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I will begin by observing the image to extract clinical features such as morphology, distribution, and location. | Step 2: "
39,public/ISIC_0021072.JPG,squamous cell carcinoma,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image to gather clinical features such as morphology, color, distribution, surface features, and body location. | Step 2: Based on the observations, I need to explore the"
40,IIYI/20486_2.png,urticaria,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image to gather clinical features such as morphology, color, distribution, and body location. | Step 2: The image shows red, smooth, ill-defined patches on the back, whic"
41,public/-1542787778564695920.png,urticaria,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I will start by observing the image to gather clinical features such as morphology, color, distribution, and any surface features visible. | Step 2: The observed features include a linear dist"
42,youtube/EHC3ejfvcrY_frame_3125_0_0.jpg,urticaria,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: The image shows a portion of facial skin with visible lesions. I need to observe closely to gather clinical features such as morphology, distribution, and color of the lesions. | Step 2: The i"
43,youtube/sdvE0xFsk7U_frame_896_0_0.jpg,urticaria,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image to gather clinical features such as morphology, color, distribution, and surface characteristics of the lesions. | Step 2: The observed features are pink patches wi"
44,youtube/eH4cE2rg_ak_frame_29458_1.jpg,urticaria,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I will observe the image to gather clinical features such as morphology, color, distribution, and surface characteristics of the lesions. | Step 2: "
45,youtube/d-nF_cZBgBY_frame_31402_0_0.jpg,lichen planus,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,Step 1: 
46,youtube/tMQAGKMxUEw_frame_73886_0.jpg,lichen planus,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: The first step is to observe the image to gather clinical features such as morphology, color, distribution, surface features, and body location. | Step 2: The image shows a localized, smooth, "
47,pubmed/a4_f4_PMC8859620_JOMFP_25_383_g004.png,lichen planus,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,Step 1: I need to observe the image carefully to identify any clinical features or lesions that can guide the diagnostic process. | Step 2: I need to examine the oral cavity closely for any specific f
48,youtube/jDTD1kfijoY_frame_17131_0_0.jpg,lichen planus,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image to gather clinical features including morphology, color, distribution, and any distinctive characteristics. | Step 2: The image reveals a scaly, red and pink plaque"
49,IIYI/10730_4.png,lichen planus,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image to gather clinical features, focusing on morphology, color, distribution, surface features, and body location. | Step 2: Based on my observations, the lesions appea"
50,public/warts-common-39.jpg,molluscum contagiosum,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image to gather specific clinical features about the skin lesion. | Step 2: Based on the observed features, I need to explore the disease ontology tree to identify potent"
51,IIYI/29217_1.png,molluscum contagiosum,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: The image shows linear, pink papules on the skin, which are suggestive of a specific pattern or distribution. I'll begin by navigating the disease ontology to explore potential diagnostic cate"
52,public/herpes-type-1-recurrent-94.jpg,molluscum contagiosum,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: The image shows grouped vesicular lesions around the mouth area, which appear to be crusted. This presentation is suggestive of a herpetic infection. To confirm, I'll explore the disease ontol"
53,public/warts-common-64.jpg,molluscum contagiosum,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I'll begin by observing the image to gather clinical features such as morphology, color, distribution, surface features, and specific body location. | Step 2: The image reveals multiple skin l"
54,public/corns-26.jpg,molluscum contagiosum,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: Start by observing the image to gather clinical features such as morphology, color, distribution, surface features, and body location. | Step 2: "
55,"note/Diane Jackson-Richards, Amit G. Pandya (eds.) - Dermatology Atlas for Skin of Color-Springer-Verlag Berlin Heidelberg (2014)_00020_00168_0.png",vitiligo,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,Step 1: The image shows a hypopigmented patch on the skin. I need to explore relevant disease categories related to this presentation using the ontology tree. | Step 2: The image shows a hypopigmented
56,youtube/ughfUshyayw_frame_4579_0_0.jpg,vitiligo,react_agent,no definitive diagnosis,0,0.0,-1,,0.0,"Step 1: I need to observe the image to gather clinical features such as morphology, color, and distribution. | Step 2: I need to observe the image to gather clinical features such as morphology, color"
57,youtube/dmTY89DBhAg_frame_41032_0.jpg,vitiligo,react_agent,no definitive diagnosis,0,0.0,-1,,0.0,Step 1: The image shows an area of skin with some discoloration and possible raised lesions. I need to identify specific clinical features such as morphology and distribution. | Step 2: The skin in th
58,note/疑难皮肤病彩色图谱OCR_00257_14590_0.png,vitiligo,react_agent,Café au lait macule,0,0.0,6,root,0.9,"Step 1: First, I need to observe the image to gather clinical features such as morphology, color, distribution, surface features, and body location. | Step 2: Based on the observations, I see macules "
59,pubmed/9f_db_PMC6927254_CCID-12-911-g0002_1.jpg,vitiligo,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I'll start by observing the image to identify clinical features such as morphology, color, distribution, surface features, and body location. | Step 2: I've observed the image and noted a hypo"
60,public/sebaceous-hyperplasia-71.jpg,seborrheic keratoses,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I'll start by observing the image to identify clinical features such as morphology, color, distribution, and surface characteristics. | Step 2: The image shows a localized, well-defined, smoot"
61,public/seborrheic-keratosis-irritated-33.jpg,seborrheic keratoses,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: The image shows a lesion with irregular borders, heterogeneous coloration including black, brown, and red areas, and a rough, possibly scaly surface. It is important to explore the ontology fo"
62,public/porokeratosis-31.jpg,seborrheic keratoses,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image closely to extract clinical features such as morphology, color, distribution, surface features, and body location of any skin lesions present. | Step 2: I have obse"
63,public/dermatofibroma-123.jpg,seborrheic keratoses,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I will observe the image to extract clinical features such as morphology, color, distribution, and any notable surface characteristics. | Step 2: Based on the observations, the image shows a l"
64,public/epidermal-cyst-108.jpg,seborrheic keratoses,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image closely to identify clinical features such as morphology, color, surface characteristics, and body location. | Step 2: I need to use the observed clinical features "
65,public/Lichen-Sclerosus-Penis-4.jpg,"lichen planus, psoriasis",react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I will observe the image to extract clinical features such as morphology, color, distribution, and surface characteristics. | Step 2: I will observe the image to extract clinical features such"
66,public/Psoriasis-Chronic-Plaque-170.jpg,"lichen planus, psoriasis",react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: Let's observe the image to identify clinical features, such as morphology, color, distribution, surface features, and body location. | Step 2: Based on the observation, the lesion is a red, we"
67,public/Lichen-Sclerosis-Vulva-22.jpg,"lichen planus, psoriasis",react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe and analyze the dermatological image to extract clinical features such as morphology, color, distribution, surface features, and body location. | Step 2: Based on the observa"
68,public/Psoriasis-Guttate-75.jpg,"lichen planus, psoriasis",react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I will start by observing the image to identify the clinical features visible, such as morphology, color, distribution, surface features, and body location. | Step 2: The image shows red papul"
69,public/psoriasis-scalp-78.jpg,"lichen planus, psoriasis",react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image to identify clinical features such as morphology, color, distribution, and surface characteristics. | Step 2: The observed features suggest a scaly, plaque-like les"
70,IIYI/22269_2.png,herpes zoster,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I will observe the image to identify clinical features such as morphology, color, distribution, surface features, and body location. | Step 2: Based on the observed clinical features, the pres"
71,IIYI/24063_2.png,herpes zoster,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image to gather clinical features such as morphology, color, distribution, and any specific surface characteristics of the lesions. | Step 2: The clinical features sugges"
72,IIYI/830_3.png,herpes zoster,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I'll start by observing the image to gather clinical features such as the morphology, color, and distribution of the lesions. | Step 2: The image shows multiple red papules that are well-defin"
73,IIYI/25663_2.png,herpes zoster,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image closely to gather clinical features such as morphology, color, distribution, and body location of the skin condition. | Step 2: The image shows large bullae and ves"
74,public/3730702458099585701.png,herpes zoster,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: Observe the image to identify the clinical features such as morphology, color, distribution, and specific location. | Step 2: I have observed a red, scaly plaque with an irregular border locat"
75,edu/(Eğitim Tanrısı) George Laskaris - Color Atlas of Oral Diseases- Diagnosis and Treatment-Thieme (2017)_00221_00884.png,ulcer,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,Step 1: The image shows an ulcerative lesion on the mucosal surface of the mouth. It appears white and necrotic in the center with erythematous surrounding tissue. The lesion is located on the inner l
76,pubmed/a5_e7_PMC5004559_CCD-7-401-g002_1.jpg,ulcer,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: The image shows an intraoral lesion. I need to observe the image to extract clinical features such as lesion type, color, surface characteristics, and distribution. | Step 2: The observations "
77,pubmed/13_ca_PMC6106674_abd-93-05-0726-g01_3.jpg,ulcer,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: First, I will observe the image to extract clinical features, such as morphology, color, distribution, surface features, and body location. | Step 2: I have observed the image and extracted th"
78,pubmed/e3_11_PMC4147289_GRP2014_934159.003.png,ulcer,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image to gather clinical features such as morphology, color, distribution, and location. | Step 2: I need to use the ontology tree to explore potential categories or dise"
79,youtube/UsoXCLoC0bQ_frame_23401_2.jpg,ulcer,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I need to observe the image to gather clinical features such as morphology, color, distribution, surface features, and body location. | Step 2: Based on the observations, the clinical features"
80,youtube/IXZC_NOKpq0_frame_38432_0.jpg,contact dermatitis,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,Step 1: 
81,youtube/XYW6aQervTY_frame_50_0_0.jpg,contact dermatitis,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I will observe the image to gather clinical features such as morphology, color, distribution, surface features, and body location. | Step 2: I will navigate the disease ontology tree to explor"
82,youtube/y1SpcTyifcU_frame_64505_0.jpg,contact dermatitis,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,Step 1: The image shows a significant skin finding that requires thorough investigation. I will start by observing the image to identify key clinical features. | Step 2: 
83,youtube/CKj3GPY9dvc_frame_480_0_0.jpg,contact dermatitis,react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: The image shows lesions in the oral cavity, likely involving the tonsils. This could suggest an infection or inflammation. I will use the observation tool to gather more detailed clinical feat"
84,youtube/WSjmXzl22Pk_frame_8766_0_0.jpg,contact dermatitis,react_agent,no definitive diagnosis,0,0.0,-1,,0.0,"Step 1: The image shows a surgical procedure involving the skin, likely related to a dermatological intervention. There isn't a clear visible skin lesion to diagnose. Let's conclude based on the absen"
85,public/tinea-incognito-51.jpg,"candidiasis, tinea",react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: I will start by analyzing the image to gather clinical features such as morphology, color, and distribution of the lesions. | Step 2: "
86,public/tinea-versicolor-162.jpg,"candidiasis, tinea",react_agent,no definitive diagnosis,0,0.0,-1,,0.0,Step 1: The image shows multiple hyperpigmented macules and papules on the back. I need to explore the ontology for conditions that manifest with such features and involve the trunk area. | Step 2: Th
87,public/tinea-foot-webs-11.jpg,"candidiasis, tinea",react_agent,no definitive diagnosis,0,0.0,-1,,0.5,"Step 1: The image shows the toe area with white, macerated skin and apparent peeling. This suggests a possible fungal infection or other related condition. | Step 2: The image shows the toe area with "
